Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr20	56369382	56392566	-	AURKA	56392282	protein_coding
chr20	56369382	56392566	-	AURKA	56388624	protein_coding
chr20	56369382	56392566	-	AURKA	56392278	protein_coding
chr20	56369382	56392566	-	AURKA	56392257	protein_coding
chr20	56369382	56392566	-	AURKA	56392251	protein_coding
chr20	56369382	56392566	-	AURKA	56392242	protein_coding
chr20	56369382	56392566	-	AURKA	56392248	protein_coding
chr20	56369382	56392566	-	AURKA	56392247	protein_coding
chr20	56369382	56392566	-	AURKA	56392207	protein_coding
chr20	56369382	56392566	-	AURKA	56392214	protein_coding
chr20	56369382	56392566	-	AURKA	56392211	protein_coding
chr20	56369382	56392566	-	AURKA	56392204	protein_coding
chr20	56369382	56392566	-	AURKA	56391999	protein_coding
chr6	30325880	30344265	+	TRIM39	30326927	protein_coding
chr6	30325880	30344265	+	TRIM39	30326479	protein_coding
chr6	30325880	30344265	+	TRIM39	30326835	protein_coding
chr6	30325880	30344265	+	TRIM39	30326844	protein_coding
chr6	30325880	30344265	+	TRIM39	30326905	protein_coding
chr6	30325880	30344265	+	TRIM39	30326920	protein_coding
chr6	30325880	30344265	+	TRIM39	30326957	protein_coding
chr6	30325880	30344265	+	TRIM39	30327259	protein_coding
chr6	30325880	30344265	+	TRIM39	30327523	protein_coding
chr6	30325880	30344265	+	TRIM39	30328889	protein_coding
chr6	30325880	30344265	+	TRIM39	30329529	protein_coding
chr6	30325880	30344265	+	TRIM39	30325931	protein_coding
chr6	30325880	30344265	+	TRIM39	30326006	protein_coding
chr6	30325880	30344265	+	TRIM39	30326414	protein_coding
chr6	30325880	30344265	+	TRIM39	30326419	protein_coding
chr6	30325880	30344265	+	TRIM39	30326416	protein_coding
chr6	30325880	30344265	+	TRIM39	30326429	protein_coding
chr6	30325880	30344265	+	TRIM39	30326447	protein_coding
chr6	30325880	30344265	+	TRIM39	30326909	protein_coding
chr6	30325880	30344265	+	TRIM39	30326924	protein_coding
chr6	30325880	30344265	+	TRIM39	30326925	protein_coding
chr6	30325880	30344265	+	TRIM39	30326911	protein_coding
chr6	30325880	30344265	+	TRIM39	30325880	protein_coding
chr6	30325880	30344265	+	TRIM39	30325932	protein_coding
chr6	30325880	30344265	+	TRIM39	30325987	protein_coding
chr6	30325880	30344265	+	TRIM39	30326430	protein_coding
chr6	30325880	30344265	+	TRIM39	30326466	protein_coding
chr6	30325880	30344265	+	TRIM39	30326528	protein_coding
chr6	30325880	30344265	+	TRIM39	30326679	protein_coding
chr6	30325880	30344265	+	TRIM39	30326428	protein_coding
chr6	30325880	30344265	+	TRIM39	30326460	protein_coding
chr6	30325880	30344265	+	TRIM39	30326699	protein_coding
chr6	30325880	30344265	+	TRIM39	30326710	protein_coding
chr6	30325880	30344265	+	TRIM39	30326907	protein_coding
chr6	30325880	30344265	+	TRIM39	30326929	protein_coding
chr11	67056839	67072019	+	RHOD	67056847	protein_coding
chr11	67056839	67072019	+	RHOD	67056889	protein_coding
chr11	67056839	67072019	+	RHOD	67056839	protein_coding
chr11	67056839	67072019	+	RHOD	67056852	protein_coding
chr11	67056839	67072019	+	RHOD	67056840	protein_coding
chr11	67056839	67072019	+	RHOD	67056845	protein_coding
chr7	137874979	138002086	-	CREB3L2	138002086	protein_coding
chr7	137874979	138002086	-	CREB3L2	138002067	protein_coding
chr7	137874979	138002086	-	CREB3L2	138002047	protein_coding
chr7	137874979	138002086	-	CREB3L2	137933890	protein_coding
chr7	137874979	138002086	-	CREB3L2	137928269	protein_coding
chr7	137874979	138002086	-	CREB3L2	138001799	protein_coding
chr12	49707725	49764935	+	TMBIM6	49707725	protein_coding
chr12	49707725	49764935	+	TMBIM6	49707733	protein_coding
chr12	49707725	49764935	+	TMBIM6	49738993	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741544	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741547	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741549	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741557	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741568	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741571	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741574	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741608	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741822	protein_coding
chr12	49707725	49764935	+	TMBIM6	49743417	protein_coding
chr12	49707725	49764935	+	TMBIM6	49750620	protein_coding
chr12	49707725	49764935	+	TMBIM6	49752456	protein_coding
chr12	49707725	49764935	+	TMBIM6	49752964	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741809	protein_coding
chr12	49707725	49764935	+	TMBIM6	49707739	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741510	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741536	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741552	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741554	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741340	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741606	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741601	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741614	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741561	protein_coding
chr12	49707725	49764935	+	TMBIM6	49742142	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741583	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741586	protein_coding
chr12	49707725	49764935	+	TMBIM6	49742175	protein_coding
chr12	49707725	49764935	+	TMBIM6	49750566	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741806	protein_coding
chr12	49707725	49764935	+	TMBIM6	49707746	protein_coding
chr12	49707725	49764935	+	TMBIM6	49741555	protein_coding
chr12	49707725	49764935	+	TMBIM6	49749070	protein_coding
chr12	49707725	49764935	+	TMBIM6	49750670	protein_coding
chr15	40278176	40307941	-	PLCB2	40290672	protein_coding
chr15	40278176	40307941	-	PLCB2	40307935	protein_coding
chr15	40278176	40307941	-	PLCB2	40307837	protein_coding
chr15	40278176	40307941	-	PLCB2	40307825	protein_coding
chr15	40278176	40307941	-	PLCB2	40307910	protein_coding
chr15	40278176	40307941	-	PLCB2	40307941	protein_coding
chr15	40278176	40307941	-	PLCB2	40307920	protein_coding
chr15	40278176	40307941	-	PLCB2	40307876	protein_coding
chr15	40278176	40307941	-	PLCB2	40307866	protein_coding
chr3	142964497	143060725	+	U2SURP	142964497	protein_coding
chr3	142964497	143060725	+	U2SURP	143001524	protein_coding
chr3	142964497	143060725	+	U2SURP	143001570	protein_coding
chr3	142964497	143060725	+	U2SURP	143001621	protein_coding
chr3	142964497	143060725	+	U2SURP	143002228	protein_coding
chr3	142964497	143060725	+	U2SURP	143036083	protein_coding
chr3	142964497	143060725	+	U2SURP	143001599	protein_coding
chr3	142964497	143060725	+	U2SURP	143001606	protein_coding
chr3	142964497	143060725	+	U2SURP	143001602	protein_coding
chrX	37349309	37492702	+	PRRG1	37349330	protein_coding
chrX	37349309	37492702	+	PRRG1	37349364	protein_coding
chrX	37349309	37492702	+	PRRG1	37349372	protein_coding
chrX	37349309	37492702	+	PRRG1	37349379	protein_coding
chrX	37349309	37492702	+	PRRG1	37349344	protein_coding
chrX	37349309	37492702	+	PRRG1	37349366	protein_coding
chrX	37349309	37492702	+	PRRG1	37349374	protein_coding
chrX	37349309	37492702	+	PRRG1	37350056	protein_coding
chrX	37349309	37492702	+	PRRG1	37350060	protein_coding
chrX	37349309	37492702	+	PRRG1	37350084	protein_coding
chrX	37349309	37492702	+	PRRG1	37377882	protein_coding
chrX	37349309	37492702	+	PRRG1	37405751	protein_coding
chrX	37349309	37492702	+	PRRG1	37349332	protein_coding
chrX	37349309	37492702	+	PRRG1	37349387	protein_coding
chr17	31851871	31859291	-	COPRS	31859074	protein_coding
chr17	31851871	31859291	-	COPRS	31859244	protein_coding
chr17	31851871	31859291	-	COPRS	31858931	protein_coding
chr10	133420666	133424625	-	SPRN	133424572	protein_coding
chr10	133420666	133424625	-	SPRN	133424625	protein_coding
chr10	133420666	133424625	-	SPRN	133424007	protein_coding
chr1	19301991	19312144	-	AKR7A2	19312124	protein_coding
chr1	19301991	19312144	-	AKR7A2	19312144	protein_coding
chr1	19301991	19312144	-	AKR7A2	19311907	protein_coding
chr5	177022696	177081201	+	ZNF346	177022696	protein_coding
chr5	177022696	177081201	+	ZNF346	177022704	protein_coding
chr5	177022696	177081201	+	ZNF346	177022732	protein_coding
chr5	177022696	177081201	+	ZNF346	177022735	protein_coding
chr5	177022696	177081201	+	ZNF346	177022716	protein_coding
chr5	177022696	177081201	+	ZNF346	177022700	protein_coding
chr5	177022696	177081201	+	ZNF346	177022706	protein_coding
chr5	177022696	177081201	+	ZNF346	177022708	protein_coding
chr5	177022696	177081201	+	ZNF346	177022730	protein_coding
chr5	177022696	177081201	+	ZNF346	177022712	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201672	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201657	protein_coding
chr10	17137336	17202054	-	TRDMT1	17174660	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201580	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201688	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201649	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201660	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201640	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201644	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201643	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201683	protein_coding
chr10	17137336	17202054	-	TRDMT1	17201651	protein_coding
chr17	34579487	34639318	+	TMEM132E	34579487	protein_coding
chr17	34579487	34639318	+	TMEM132E	34579582	protein_coding
chr7	93885396	93890753	-	TFPI2	93890753	protein_coding
chr7	93885396	93890753	-	TFPI2	93890170	protein_coding
chr7	93885396	93890753	-	TFPI2	93890747	protein_coding
chr11	117836976	117877675	-	FXYD6	117877031	protein_coding
chr11	117836976	117877675	-	FXYD6	117876733	protein_coding
chr11	117836976	117877675	-	FXYD6	117876658	protein_coding
chr11	117836976	117877675	-	FXYD6	117877486	protein_coding
chr11	117836976	117877675	-	FXYD6	117869190	protein_coding
chr11	117836976	117877675	-	FXYD6	117876664	protein_coding
chr11	117836976	117877675	-	FXYD6	117876719	protein_coding
chr11	117836976	117877675	-	FXYD6	117876689	protein_coding
chr11	117836976	117877675	-	FXYD6	117876625	protein_coding
chr11	117836976	117877675	-	FXYD6	117877534	protein_coding
chr11	117836976	117877675	-	FXYD6	117877469	protein_coding
chr11	117836976	117877675	-	FXYD6	117877377	protein_coding
chr11	117836976	117877675	-	FXYD6	117877114	protein_coding
chr11	117836976	117877675	-	FXYD6	117876971	protein_coding
chr11	117836976	117877675	-	FXYD6	117876963	protein_coding
chr11	117836976	117877675	-	FXYD6	117876768	protein_coding
chr11	117836976	117877675	-	FXYD6	117876725	protein_coding
chr11	117836976	117877675	-	FXYD6	117876694	protein_coding
chr11	117836976	117877675	-	FXYD6	117876670	protein_coding
chr11	117836976	117877675	-	FXYD6	117876655	protein_coding
chr11	117836976	117877675	-	FXYD6	117876643	protein_coding
chr11	117836976	117877675	-	FXYD6	117876640	protein_coding
chr11	117836976	117877675	-	FXYD6	117876630	protein_coding
chr11	117836976	117877675	-	FXYD6	117876611	protein_coding
chr11	117836976	117877675	-	FXYD6	117876912	protein_coding
chr11	117836976	117877675	-	FXYD6	117870280	protein_coding
chr11	117836976	117877675	-	FXYD6	117870042	protein_coding
chr11	117836976	117877675	-	FXYD6	117864698	protein_coding
chr11	117836976	117877675	-	FXYD6	117844316	protein_coding
chr11	117836976	117877675	-	FXYD6	117843624	protein_coding
chr11	117836976	117877675	-	FXYD6	117876862	protein_coding
chr11	117836976	117877675	-	FXYD6	117877675	protein_coding
chr11	117836976	117877675	-	FXYD6	117877490	protein_coding
chr11	117836976	117877675	-	FXYD6	117877442	protein_coding
chr11	117836976	117877675	-	FXYD6	117877376	protein_coding
chr11	117836976	117877675	-	FXYD6	117877111	protein_coding
chr11	117836976	117877675	-	FXYD6	117876909	protein_coding
chr11	117836976	117877675	-	FXYD6	117876668	protein_coding
chr11	117836976	117877675	-	FXYD6	117876657	protein_coding
chr11	117836976	117877675	-	FXYD6	117876639	protein_coding
chr11	117836976	117877675	-	FXYD6	117870138	protein_coding
chr11	117836976	117877675	-	FXYD6	117868963	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915257	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915227	protein_coding
chrX	134887613	134915470	-	MOSPD1	134899534	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915281	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915247	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915470	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915207	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915179	protein_coding
chrX	134887613	134915470	-	MOSPD1	134915219	protein_coding
chr17	82313564	82317608	-	CD7	82317577	protein_coding
chr17	82313564	82317608	-	CD7	82317608	protein_coding
chr17	82313564	82317608	-	CD7	82317552	protein_coding
chr17	82313564	82317608	-	CD7	82317558	protein_coding
chr7	72558744	72828260	-	TYW1B	72828174	protein_coding
chr7	72558744	72828260	-	TYW1B	72828200	protein_coding
chr7	72558744	72828260	-	TYW1B	72828186	protein_coding
chr7	72558744	72828260	-	TYW1B	72828260	protein_coding
chr6	116635616	116668812	-	ZUP1	116668766	protein_coding
chr6	116635616	116668812	-	ZUP1	116668794	protein_coding
chr6	116635616	116668812	-	ZUP1	116668805	protein_coding
chr6	116635616	116668812	-	ZUP1	116668812	protein_coding
chr6	116635616	116668812	-	ZUP1	116668810	protein_coding
chr6	116635616	116668812	-	ZUP1	116668793	protein_coding
chr6	116635616	116668812	-	ZUP1	116668772	protein_coding
chr6	116635616	116668812	-	ZUP1	116668795	protein_coding
chrX	56232356	56291531	+	KLF8	56232356	protein_coding
chrX	56232356	56291531	+	KLF8	56232437	protein_coding
chrX	56232356	56291531	+	KLF8	56233212	protein_coding
chrX	56232356	56291531	+	KLF8	56232377	protein_coding
chr16	28842410	28846419	-	TUFM	28846348	protein_coding
chr16	28842410	28846419	-	TUFM	28846384	protein_coding
chr16	28842410	28846419	-	TUFM	28846369	protein_coding
chr16	28842410	28846419	-	TUFM	28846341	protein_coding
chr16	28842410	28846419	-	TUFM	28846342	protein_coding
chr16	28842410	28846419	-	TUFM	28846337	protein_coding
chr16	28842410	28846419	-	TUFM	28846335	protein_coding
chr16	28842410	28846419	-	TUFM	28846331	protein_coding
chr16	28842410	28846419	-	TUFM	28846419	protein_coding
chr16	28842410	28846419	-	TUFM	28846354	protein_coding
chr16	28842410	28846419	-	TUFM	28846343	protein_coding
chr16	28842410	28846419	-	TUFM	28846323	protein_coding
chr16	28842410	28846419	-	TUFM	28846303	protein_coding
chr16	28842410	28846419	-	TUFM	28846298	protein_coding
chr6	98868535	98948006	-	FBXL4	98947946	protein_coding
chr6	98868535	98948006	-	FBXL4	98948006	protein_coding
chr6	98868535	98948006	-	FBXL4	98947960	protein_coding
chr6	98868535	98948006	-	FBXL4	98947986	protein_coding
chr6	98868535	98948006	-	FBXL4	98947997	protein_coding
chr6	98868535	98948006	-	FBXL4	98947984	protein_coding
chr6	98868535	98948006	-	FBXL4	98947983	protein_coding
chr6	98868535	98948006	-	FBXL4	98947969	protein_coding
chr6	98868535	98948006	-	FBXL4	98947966	protein_coding
chr6	98868535	98948006	-	FBXL4	98947967	protein_coding
chr6	98868535	98948006	-	FBXL4	98947940	protein_coding
chr6	98868535	98948006	-	FBXL4	98947924	protein_coding
chr6	98868535	98948006	-	FBXL4	98947899	protein_coding
chr6	98868535	98948006	-	FBXL4	98947978	protein_coding
chr6	98868535	98948006	-	FBXL4	98947883	protein_coding
chr6	98868535	98948006	-	FBXL4	98947929	protein_coding
chr6	98868535	98948006	-	FBXL4	98947996	protein_coding
chr6	98868535	98948006	-	FBXL4	98947911	protein_coding
chr6	98868535	98948006	-	FBXL4	98947938	protein_coding
chr7	95357618	95396493	-	PON3	95396375	protein_coding
chr7	95357618	95396493	-	PON3	95396361	protein_coding
chr7	95357618	95396493	-	PON3	95396363	protein_coding
chr7	95357618	95396493	-	PON3	95396493	protein_coding
chr7	95357618	95396493	-	PON3	95396484	protein_coding
chr7	95357618	95396493	-	PON3	95396406	protein_coding
chr7	95357618	95396493	-	PON3	95396395	protein_coding
chr7	95357618	95396493	-	PON3	95396389	protein_coding
chr7	95357618	95396493	-	PON3	95396385	protein_coding
chr7	95357618	95396493	-	PON3	95396382	protein_coding
chr7	95357618	95396493	-	PON3	95396371	protein_coding
chr7	95357618	95396493	-	PON3	95396365	protein_coding
chr7	95357618	95396493	-	PON3	95396356	protein_coding
chrX	153902531	153907166	+	AVPR2	153904673	protein_coding
chrX	153902531	153907166	+	AVPR2	153905001	protein_coding
chrX	153902531	153907166	+	AVPR2	153905075	protein_coding
chrX	153902531	153907166	+	AVPR2	153905114	protein_coding
chrX	153902531	153907166	+	AVPR2	153904691	protein_coding
chrX	153902531	153907166	+	AVPR2	153904689	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317433	protein_coding
chr22	38290691	38320044	-	CSNK1E	38318084	protein_coding
chr22	38290691	38320044	-	CSNK1E	38294527	protein_coding
chr22	38290691	38320044	-	CSNK1E	38298852	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317439	protein_coding
chr22	38290691	38320044	-	CSNK1E	38300763	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317411	protein_coding
chr22	38290691	38320044	-	CSNK1E	38302990	protein_coding
chr22	38290691	38320044	-	CSNK1E	38300025	protein_coding
chr22	38290691	38320044	-	CSNK1E	38303009	protein_coding
chr22	38290691	38320044	-	CSNK1E	38316973	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317313	protein_coding
chr22	38290691	38320044	-	CSNK1E	38316620	protein_coding
chr22	38290691	38320044	-	CSNK1E	38314963	protein_coding
chr22	38290691	38320044	-	CSNK1E	38314733	protein_coding
chr22	38290691	38320044	-	CSNK1E	38320044	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317693	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317457	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317421	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317406	protein_coding
chr22	38290691	38320044	-	CSNK1E	38317403	protein_coding
chr22	38290691	38320044	-	CSNK1E	38316996	protein_coding
chr22	38290691	38320044	-	CSNK1E	38318427	protein_coding
chr22	38290691	38320044	-	CSNK1E	38316979	protein_coding
chr22	38290691	38320044	-	CSNK1E	38316957	protein_coding
chr22	38290691	38320044	-	CSNK1E	38316089	protein_coding
chr22	38290691	38320044	-	CSNK1E	38314731	protein_coding
chrX	49235444	49250526	+	CCDC22	49235470	protein_coding
chrX	49235444	49250526	+	CCDC22	49235444	protein_coding
chrX	49235444	49250526	+	CCDC22	49235469	protein_coding
chrX	49235444	49250526	+	CCDC22	49235496	protein_coding
chrX	49235444	49250526	+	CCDC22	49235534	protein_coding
chrX	49235444	49250526	+	CCDC22	49235473	protein_coding
chrX	49235444	49250526	+	CCDC22	49235486	protein_coding
chrX	49235444	49250526	+	CCDC22	49235454	protein_coding
chrX	49235444	49250526	+	CCDC22	49235467	protein_coding
chrX	49235444	49250526	+	CCDC22	49235476	protein_coding
