Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr12	4967353	5097394	+	Atad2b	4967404	protein_coding
chr6	132886614	132887550	+	Tas2r125	132886614	protein_coding
chr6	132928065	132929029	+	Tas2r129	132928065	protein_coding
chr6	132933847	132934882	-	Tas2r131	132934882	protein_coding
chr6	56809044	56856343	+	Fkbp9	56809044	protein_coding
chr8	25217109	25314385	-	Adam5	25305489	protein_coding
chr8	25217109	25314385	-	Adam5	25314082	protein_coding
chr8	25217109	25314385	-	Adam5	25314385	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61688345	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61688384	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61688389	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61688399	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61688410	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61688760	protein_coding
chr18	61688345	61723132	+	Csnk1a1	61708588	protein_coding
chr6	132956978	132957928	-	Tas2r109	132957928	protein_coding
chr4	119135178	119151801	-	Ybx1	119151801	protein_coding
chr4	119135178	119151801	-	Ybx1	119139989	protein_coding
chr6	133013126	133014064	-	Tas2r103	133014064	protein_coding
chr6	133031780	133032779	-	Tas2r140	133032779	protein_coding
chr6	133081872	133087862	+	Smim10l1	133081872	protein_coding
chr6	133081872	133087862	+	Smim10l1	133082219	protein_coding
chr6	133081872	133087862	+	Smim10l1	133082455	protein_coding
chr16	30330673	30369660	-	Tmem44	30369396	protein_coding
chr5	111478629	111536225	+	Pitpnb	111478629	protein_coding
chr5	111478629	111536225	+	Pitpnb	111478673	protein_coding
chr6	133269179	133272755	+	5530400C23Rik	133269179	protein_coding
chrX	21581135	21608594	+	Slc6a14	21581135	protein_coding
chr12	5127472	5425682	-	Klhl29	5425682	protein_coding
chr12	5127472	5425682	-	Klhl29	5341381	protein_coding
chr6	105654621	106676271	+	Cntn4	105654706	protein_coding
chr6	105654621	106676271	+	Cntn4	105654736	protein_coding
chr6	105654621	106676271	+	Cntn4	105901761	protein_coding
chr6	105654621	106676271	+	Cntn4	106095726	protein_coding
chr6	105654621	106676271	+	Cntn4	106095967	protein_coding
chr13	93566609	93636316	-	Jmy	93636316	protein_coding
chr13	93566609	93636316	-	Jmy	93636245	protein_coding
chr19	4085407	4087985	-	Gstp1	4087985	protein_coding
chr19	4085407	4087985	-	Gstp1	4087977	protein_coding
chr19	4085407	4087985	-	Gstp1	4087925	protein_coding
chr15	78912650	78914704	+	H1f0	78912650	protein_coding
chr15	78915074	78922553	+	Gcat	78915074	protein_coding
chr15	78915074	78922553	+	Gcat	78917698	protein_coding
chr3	10405013	10416377	-	Zfand1	10416377	protein_coding
chr3	10405013	10416377	-	Zfand1	10416373	protein_coding
chr3	10405013	10416377	-	Zfand1	10413685	protein_coding
chr5	150876072	150917282	+	Kl	150876072	protein_coding
chr10	128540064	128556107	+	Pmel	128540064	protein_coding
chr10	128540064	128556107	+	Pmel	128541049	protein_coding
chr10	128540064	128556107	+	Pmel	128542127	protein_coding
chr7	79944198	79966007	+	Prc1	79944198	protein_coding
chr7	79944198	79966007	+	Prc1	79944199	protein_coding
chr7	79944198	79966007	+	Prc1	79944221	protein_coding
chr7	79944198	79966007	+	Prc1	79944227	protein_coding
chr7	79944198	79966007	+	Prc1	79944253	protein_coding
chr7	79944198	79966007	+	Prc1	79954476	protein_coding
chr7	79944198	79966007	+	Prc1	79959145	protein_coding
chr7	79944198	79966007	+	Prc1	79960597	protein_coding
chr7	79944198	79966007	+	Prc1	79960853	protein_coding
chr7	79944198	79966007	+	Prc1	79962056	protein_coding
chrX	21609679	21611336	-	Gm28269	21611336	protein_coding
chrX	23085510	23231321	-	Klhl13	23231321	protein_coding
chrX	23085510	23231321	-	Klhl13	23151798	protein_coding
chrX	23085510	23231321	-	Klhl13	23133041	protein_coding
chrX	23085510	23231321	-	Klhl13	23151068	protein_coding
chrX	23085510	23231321	-	Klhl13	23181418	protein_coding
chr5	111565228	111604899	+	Mn1	111565308	protein_coding
chr12	8258107	8335759	+	Ldah	8258107	protein_coding
chr12	8258107	8335759	+	Ldah	8258134	protein_coding
chr12	8258107	8335759	+	Ldah	8258145	protein_coding
chr12	8258107	8335759	+	Ldah	8258147	protein_coding
chr12	8258107	8335759	+	Ldah	8258150	protein_coding
chr12	8258107	8335759	+	Ldah	8258193	protein_coding
chr12	8258107	8335759	+	Ldah	8318363	protein_coding
chr12	8258107	8335759	+	Ldah	8318420	protein_coding
chr13	93753183	93774469	-	Bhmt	93774469	protein_coding
chr5	111881790	111882440	+	Gm26897	111881790	protein_coding
chr4	119157207	119177743	-	Ppih	119177696	protein_coding
chr4	119157207	119177743	-	Ppih	119177743	protein_coding
chr4	119157207	119177743	-	Ppih	119177681	protein_coding
chr4	119157207	119177743	-	Ppih	119177694	protein_coding
chr4	119157207	119177743	-	Ppih	119177614	protein_coding
chr15	78915101	78926731	+	Gcat	78915101	protein_coding
chr5	150960975	151157301	-	Stard13	151113734	protein_coding
chr5	150960975	151157301	-	Stard13	151113659	protein_coding
chr5	150960975	151157301	-	Stard13	151051008	protein_coding
chr5	150960975	151157301	-	Stard13	151157239	protein_coding
chr5	150960975	151157301	-	Stard13	151157301	protein_coding
chr19	4090285	4096023	-	Gstp2	4092263	protein_coding
chr19	4090285	4096023	-	Gstp2	4096023	protein_coding
chr19	4090285	4096023	-	Gstp2	4095992	protein_coding
chr19	4090285	4096023	-	Gstp2	4092218	protein_coding
chr15	78926085	78927758	+	Galr3	78926085	protein_coding
chr10	128556003	128580724	-	Dgka	128579944	protein_coding
chr15	78937294	78947093	-	Ankrd54	78947085	protein_coding
chr15	78937294	78947093	-	Ankrd54	78939613	protein_coding
chr15	78937294	78947093	-	Ankrd54	78939544	protein_coding
chr15	78937294	78947093	-	Ankrd54	78947082	protein_coding
chr3	10431967	10493916	+	Chmp4c	10431967	protein_coding
chr13	12409908	12455170	+	Heatr1	12409908	protein_coding
chr13	12409908	12455170	+	Heatr1	12410252	protein_coding
chr3	136375885	136643488	+	Ppp3ca	136375885	protein_coding
chr3	136375885	136643488	+	Ppp3ca	136376531	protein_coding
chr19	4107477	4109569	-	Gstp3	4109446	protein_coding
chr19	4107477	4109569	-	Gstp3	4109295	protein_coding
chr19	4131578	4137340	+	Cabp2	4131578	protein_coding
chr19	4131578	4137340	+	Cabp2	4132488	protein_coding
chr19	4131578	4137340	+	Cabp2	4133490	protein_coding
chr19	4131578	4137340	+	Cabp2	4133519	protein_coding
chr16	30379312	30406410	-	Lsg1	30406410	protein_coding
chr15	78959379	78978605	+	Eif3l	78959379	protein_coding
chr15	78959379	78978605	+	Eif3l	78959458	protein_coding
chr10	128583758	128602433	+	Pym1	128583758	protein_coding
chr10	128583758	128602433	+	Pym1	128584324	protein_coding
chr10	128583758	128602433	+	Pym1	128584397	protein_coding
chr17	84138585	84155392	-	Haao	84154178	protein_coding
chr17	84138585	84155392	-	Haao	84154241	protein_coding
chrX	23559290	23672264	+	Wdr44	23559290	protein_coding
chrX	23559290	23672264	+	Wdr44	23559335	protein_coding
chr5	16758493	16825150	+	Hgf	16758548	protein_coding
chr5	16758493	16825150	+	Hgf	16758784	protein_coding
chr5	16758493	16825150	+	Hgf	16758926	protein_coding
chr10	128626779	128636693	+	Mmp19	128626779	protein_coding
chr10	128626779	128636693	+	Mmp19	128626830	protein_coding
chr15	78993098	79021100	+	Micall1	78993164	protein_coding
chr17	84491359	84495375	-	Zfp36l2	84495375	protein_coding
chr17	84497504	84773633	-	Thada	84773544	protein_coding
chr3	10482877	10505162	-	Snx16	10505162	protein_coding
chr3	10482877	10505162	-	Snx16	10505147	protein_coding
chr3	10482877	10505162	-	Snx16	10505160	protein_coding
chr14	30959646	30973274	-	Phf7	30973272	protein_coding
chr14	30959646	30973274	-	Phf7	30973274	protein_coding
chr14	30959646	30973274	-	Phf7	30972965	protein_coding
chr10	128635905	128640239	-	Tmem198b	128640239	protein_coding
chr19	4147182	4149019	+	Cdk2ap2	4147182	protein_coding
chr19	4147182	4149019	+	Cdk2ap2	4147401	protein_coding
chr19	4147182	4149019	+	Cdk2ap2	4147402	protein_coding
chr13	93792228	93810810	-	Bhmt2	93810810	protein_coding
chr10	128639931	128655315	+	Dnajc14	128639931	protein_coding
chr10	128639931	128655315	+	Dnajc14	128641423	protein_coding
chr10	128639931	128655315	+	Dnajc14	128641545	protein_coding
chr10	128639931	128655315	+	Dnajc14	128641749	protein_coding
chr12	8347918	8351954	-	Gdf7	8351954	protein_coding
chr12	8363432	8393824	+	Hs1bp3	8363432	protein_coding
chr12	8363432	8393824	+	Hs1bp3	8367611	protein_coding
chr1	58432057	58446512	+	Bzw1	58432057	protein_coding
chr1	58432057	58446512	+	Bzw1	58432283	protein_coding
chr1	58432057	58446512	+	Bzw1	58432629	protein_coding
chr16	30418541	30421615	+	Fam43a	30418541	protein_coding
chr19	4149998	4163965	+	Pitpnm1	4149998	protein_coding
chr19	4149998	4163965	+	Pitpnm1	4150269	protein_coding
chr19	4149998	4163965	+	Pitpnm1	4150622	protein_coding
chr16	30773962	30900250	-	Xxylt1	30900250	protein_coding
chr13	93810941	93889341	+	Dmgdh	93810941	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025387	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025439	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025453	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025430	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025434	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025405	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79023475	protein_coding
chr15	79013549	79025453	-	1700088E04Rik	79025178	protein_coding
chr16	30911230	31020063	-	Acap2	31019981	protein_coding
chr16	30911230	31020063	-	Acap2	31019980	protein_coding
chr16	30911230	31020063	-	Acap2	31019809	protein_coding
chr16	30911230	31020063	-	Acap2	30923701	protein_coding
chr12	8547661	8550009	-	Rhob	8550009	protein_coding
chr12	8578483	8649066	-	Slc7a15	8649066	protein_coding
chr12	8578483	8649066	-	Slc7a15	8589545	protein_coding
chrX	24340547	24366999	-	Gm5934	24366999	protein_coding
chr3	102846974	102871449	-	Nr1h5	102871449	protein_coding
chr3	102846974	102871449	-	Nr1h5	102865699	protein_coding
chrX	24418489	24441134	-	Gm4297	24441134	protein_coding
chr2	121786482	121844123	+	Ctdspl2	121786482	protein_coding
chr2	121786482	121844123	+	Ctdspl2	121786892	protein_coding
chr2	121786482	121844123	+	Ctdspl2	121787140	protein_coding
chr2	121786482	121844123	+	Ctdspl2	121799563	protein_coding
chr12	9079997	9091988	+	Ttc32	9079997	protein_coding
chr12	9079997	9091988	+	Ttc32	9080027	protein_coding
chr12	9079997	9091988	+	Ttc32	9080028	protein_coding
chr17	46327919	46343295	-	Vegfa	46342741	protein_coding
chr17	46327919	46343295	-	Vegfa	46343295	protein_coding
chr17	46327919	46343295	-	Vegfa	46342282	protein_coding
chrX	24619401	24641403	-	Gm5935	24641403	protein_coding
chrX	24619401	24641403	-	Gm5935	24639814	protein_coding
chr10	7069063	7162237	-	Cnksr3	7162237	protein_coding
chr10	7069063	7162237	-	Cnksr3	7085506	protein_coding
chr8	92040153	92395067	+	Fto	92040153	protein_coding
chr8	92040153	92395067	+	Fto	92040163	protein_coding
chr8	92040153	92395067	+	Fto	92040186	protein_coding
chr8	92040153	92395067	+	Fto	92040196	protein_coding
chr8	92040153	92395067	+	Fto	92040242	protein_coding
chr8	92040153	92395067	+	Fto	92117183	protein_coding
chr13	93908138	94079524	+	Arsb	93908138	protein_coding
chr12	9620116	9631500	+	Osr1	9620116	protein_coding
chr12	9620116	9631500	+	Osr1	9624441	protein_coding
chrX	25232783	25256755	-	Gm5169	25256755	protein_coding
chrX	25503596	25525752	-	Gm1993	25525752	protein_coding
chr12	10419973	10440175	+	Nt5c1b	10419973	protein_coding
chr12	10419973	10440175	+	Nt5c1b	10419979	protein_coding
chr12	10419973	10440175	+	Nt5c1b	10422873	protein_coding
chr12	10419973	10440175	+	Nt5c1b	10424787	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94194304	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94220019	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94230969	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94254450	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94271248	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94309318	protein_coding
chr13	94194304	94331917	+	Lhfpl2	94310500	protein_coding
chr1	185095241	185160557	+	Eprs1	185095241	protein_coding
chr4	98824908	99009152	-	Dock7	99009152	protein_coding
chr4	98824908	99009152	-	Dock7	99008999	protein_coding
chr4	98824908	99009152	-	Dock7	98897542	protein_coding
chr4	98824908	99009152	-	Dock7	98897507	protein_coding
chr19	4164446	4175858	-	Aip	4175858	protein_coding
chr19	4164446	4175858	-	Aip	4171575	protein_coding
chr19	4164446	4175858	-	Aip	4175848	protein_coding
chr10	128653202	128713498	+	Sarnp	128657763	protein_coding
chr10	128653202	128713498	+	Sarnp	128657766	protein_coding
chrX	25983514	26006341	-	Gm5168	26006341	protein_coding
chrX	25983514	26006341	-	Gm5168	26004758	protein_coding
chr14	77394203	77959200	+	Enox1	77394203	protein_coding
chr14	77394203	77959200	+	Enox1	77618086	protein_coding
chr13	12454296	12479825	-	Lgals8	12479825	protein_coding
chr13	12454296	12479825	-	Lgals8	12476374	protein_coding
chr13	12454296	12479825	-	Lgals8	12476387	protein_coding
chr13	12454296	12479825	-	Lgals8	12476384	protein_coding
chr13	12454296	12479825	-	Lgals8	12476376	protein_coding
chr13	12454296	12479825	-	Lgals8	12476619	protein_coding
chr15	79025209	79035974	+	Polr2f	79025209	protein_coding
chr15	79025209	79035974	+	Polr2f	79025551	protein_coding
chrX	26155978	26186655	-	Gm2012	26186655	protein_coding
chrX	26155978	26186655	-	Gm2012	26186623	protein_coding
chrX	26242277	26265344	-	Gm2030	26265344	protein_coding
chr19	4175934	4182306	+	Tmem134	4175934	protein_coding
chr19	4175934	4182306	+	Tmem134	4175959	protein_coding
chr19	4175934	4182306	+	Tmem134	4175960	protein_coding
chr19	4175934	4182306	+	Tmem134	4175975	protein_coding
chr19	4175934	4182306	+	Tmem134	4175989	protein_coding
chr7	23085314	23141347	+	Nlrp5	23085314	protein_coding
chr7	23085314	23141347	+	Nlrp5	23085326	protein_coding
chr7	23085314	23141347	+	Nlrp5	23103527	protein_coding
chr5	150987011	151351628	-	Gm42906	151351628	protein_coding
chr15	79039108	79049440	-	Sox10	79049440	protein_coding
chr15	79039108	79049440	-	Sox10	79048674	protein_coding
chr15	79039108	79049440	-	Sox10	79048690	protein_coding
chr10	7390362	7423638	-	Ulbp1	7423361	protein_coding
chr10	7390362	7423638	-	Ulbp1	7423638	protein_coding
chr10	7390362	7423638	-	Ulbp1	7423341	protein_coding
chr3	102903024	102915775	+	Sike1	102903024	protein_coding
chr3	102903024	102915775	+	Sike1	102903111	protein_coding
chr5	16996808	17087050	+	Cdhr17	16996808	protein_coding
chr19	4185422	4194032	-	Cabp4	4189608	protein_coding
chrX	26477956	26500865	-	Slx	26500865	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36731669	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36739147	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36739741	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36688946	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36739136	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36743609	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36743601	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36728889	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36730839	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36743568	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36730610	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36750595	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36750620	protein_coding
chr5	36647948	36750620	-	Tbc1d14	36687967	protein_coding
chr15	79113373	79133684	+	Pick1	79113373	protein_coding
chr15	79113373	79133684	+	Pick1	79113582	protein_coding
chr15	79113373	79133684	+	Pick1	79113902	protein_coding
chr3	137046828	137137946	+	Emcn	137046828	protein_coding
chr3	137046828	137137946	+	Emcn	137046904	protein_coding
chr3	137046828	137137946	+	Emcn	137046935	protein_coding
chrX	26628077	26657938	-	Gm14525	26657938	protein_coding
chr19	4189786	4195739	+	Gpr152	4189786	protein_coding
chr19	4198618	4204034	+	Coro1b	4198618	protein_coding
chr19	4198618	4204034	+	Coro1b	4198631	protein_coding
chrX	26868043	26890997	-	Gm6121	26890997	protein_coding
chrX	26868043	26890997	-	Gm6121	26890969	protein_coding
chr6	133826814	133830725	-	Kap	133830725	protein_coding
chr6	133826814	133830725	-	Kap	133830636	protein_coding
chr10	128653771	128657514	-	Ormdl2	128657463	protein_coding
chr10	128653771	128657514	-	Ormdl2	128657475	protein_coding
chr10	128653771	128657514	-	Ormdl2	128657460	protein_coding
chr10	128653771	128657514	-	Ormdl2	128657514	protein_coding
chr6	56859385	56900917	-	Nt5c3	56878871	protein_coding
chr6	56859385	56900917	-	Nt5c3	56900917	protein_coding
chr6	56859385	56900917	-	Nt5c3	56900709	protein_coding
chr8	93084253	93102914	+	Irx5	93084253	protein_coding
chr8	93084253	93102914	+	Irx5	93084377	protein_coding
chr10	129219952	129226067	+	Or6c208	129219952	protein_coding
chr10	129219952	129226067	+	Or6c208	129223504	protein_coding
chr10	129241295	129247062	+	Or6c5b	129241295	protein_coding
chr10	129263175	129274949	+	Or6c1b	129263175	protein_coding
chr10	129263175	129274949	+	Or6c1b	129272683	protein_coding
chrX	27357515	27380366	-	Gm10230	27380366	protein_coding
chrX	27357515	27380366	-	Gm10230	27378797	protein_coding
chr8	93400916	93407584	+	Irx6	93400916	protein_coding
chr8	93400916	93407584	+	Irx6	93401454	protein_coding
chr10	129297731	129303354	+	Or6c5c	129297731	protein_coding
chr10	129297731	129303354	+	Or6c5c	129298547	protein_coding
chr16	31070355	31094095	-	Ppp1r2	31094095	protein_coding
chr16	31070355	31094095	-	Ppp1r2	31093810	protein_coding
chr10	129306867	129312487	+	Or6c3	129306867	protein_coding
chr10	129306867	129312487	+	Or6c3	129308563	protein_coding
chr9	44290787	44303666	+	Hyou1	44290787	protein_coding
chr9	44290787	44303666	+	Hyou1	44290870	protein_coding
chr9	44290787	44303666	+	Hyou1	44290881	protein_coding
chr9	44290787	44303666	+	Hyou1	44290920	protein_coding
chr9	44290787	44303666	+	Hyou1	44291826	protein_coding
chr10	129320621	129326411	+	Or6c7	129320621	protein_coding
chr10	129320621	129326411	+	Or6c7	129320629	protein_coding
chr17	46421912	46439836	+	Mrps18a	46421912	protein_coding
chr17	46421912	46439836	+	Mrps18a	46421922	protein_coding
chr10	8080520	8394589	-	Ust	8394589	protein_coding
chr10	129334361	129339211	+	Or6c75	129334361	protein_coding
chr10	129334361	129339211	+	Or6c75	129334519	protein_coding
chr10	129334361	129339211	+	Or6c75	129336682	protein_coding
chr8	93553919	93580048	+	Mmp2	93553919	protein_coding
chr8	93553919	93580048	+	Mmp2	93570578	protein_coding
chr15	79113591	79140874	+	Gm49486	79113591	protein_coding
chr10	129357661	129364222	+	Or6c2	129357661	protein_coding
chr10	129357661	129364222	+	Or6c2	129362098	protein_coding
chr1	185187045	185200959	+	Slc30a10	185187045	protein_coding
chr19	4203603	4206750	+	Ptprcap	4203603	protein_coding
chr19	4203603	4206750	+	Ptprcap	4204605	protein_coding
chr10	129375031	129378403	+	Or6c66b	129375031	protein_coding
chr10	129375031	129378403	+	Or6c66b	129376408	protein_coding
chr15	79135214	79138961	-	Slc16a8	79138961	protein_coding
chr17	46432961	46455142	-	Rsph9	46447756	protein_coding
chr17	46432961	46455142	-	Rsph9	46455142	protein_coding
chr10	129403524	129408979	+	Or6c88	129403524	protein_coding
chr10	129403524	129408979	+	Or6c88	129406526	protein_coding
chr14	30973407	30981901	+	Bap1	30973407	protein_coding
chrX	27704433	27727301	-	Gm10058	27727301	protein_coding
